Type,ID,text1,text2,unk,vert0,vert1,vert2,vert3
Tile,1985,moun,grass,j,0,1,0,1
Tile,1986,moun,grass,j,0,1,0,2
Tile,1987,moun,grass,j,0,1,1,0
Tile,1988,moun,grass,j,0,1,1,1
Tile,1989,moun,grass,j,0,1,1,2
Tile,1990,moun,grass,j,0,1,2,0
Tile,1991,moun,grass,j,0,1,2,1
Tile,1992,moun,grass,j,0,1,2,2
Tile,1993,moun,grass,j,0,2,0,0
Tile,1994,moun,grass,j,0,2,0,1
Tile,1995,moun,grass,j,0,2,0,2
Tile,1996,moun,grass,j,0,2,1,0
Tile,1997,moun,grass,j,0,2,1,1
Tile,1998,moun,grass,j,0,2,1,2
Tile,1999,moun,grass,j,0,2,2,0
Tile,2000,moun,grass,j,0,2,2,1
Tile,2001,moun,grass,j,0,2,2,2
Tile,2002,moun,grass,j,1,0,0,0
Tile,2003,moun,grass,j,1,0,0,1
Tile,2004,moun,grass,j,1,0,0,2
Tile,2005,moun,grass,j,1,0,1,0
Tile,2006,moun,grass,j,1,0,1,1
Tile,2007,moun,grass,j,1,0,1,2
Tile,2008,moun,grass,j,1,0,2,0
Tile,2009,moun,grass,j,1,0,2,1
Tile,2010,moun,grass,j,1,0,2,2
Tile,2011,moun,grass,j,1,1,0,0
Tile,2012,moun,grass,j,1,1,0,1
Tile,2013,moun,grass,j,1,1,0,2
Tile,2014,moun,grass,j,1,1,1,0
null,2015,,,,,,,
null,2016,,,,,,,
Tile,2017,moun,grass,j,1,1,2,0
null,2018,,,,,,,
null,2019,,,,,,,
Tile,2020,moun,grass,j,1,2,0,0
Tile,2021,moun,grass,j,1,2,0,1
Tile,2022,moun,grass,j,1,2,0,2
Tile,2023,moun,grass,j,1,2,1,0
null,2024,,,,,,,
null,2025,,,,,,,
Tile,2026,moun,grass,j,1,2,2,0
null,2027,,,,,,,
null,2028,,,,,,,
Tile,2029,moun,grass,j,2,0,0,0
Tile,2030,moun,grass,j,2,0,0,1
Tile,2031,moun,grass,j,2,0,0,2
Tile,2032,moun,grass,j,2,0,1,0
Tile,2033,moun,grass,j,2,0,1,1
Tile,2034,moun,grass,j,2,0,1,2
Tile,2035,moun,grass,j,2,0,2,0
Tile,2036,moun,grass,j,2,0,2,1
Tile,2037,moun,grass,j,2,0,2,2
Tile,2038,moun,grass,j,2,1,0,0
Tile,2039,moun,grass,j,2,1,0,1
Tile,2040,moun,grass,j,2,1,0,2
Tile,2041,moun,grass,j,2,1,1,0
null,2042,,,,,,,
null,2043,,,,,,,
Tile,2044,moun,grass,j,2,1,2,0
null,2045,,,,,,,
null,2046,,,,,,,
Tile,2047,moun,grass,j,2,2,0,0
Tile,2048,moun,grass,j,2,2,0,1
Tile,2049,moun,grass,j,2,2,0,2
Tile,2050,moun,grass,j,2,2,1,0
null,2051,,,,,,,
null,2052,,,,,,,
Tile,2053,moun,grass,j,2,2,2,0
Tile,2054,moun,grass,k,0,0,0,0
Tile,2055,moun,grass,k,0,0,0,1
Tile,2056,moun,grass,k,0,0,0,2
Tile,2057,moun,grass,k,0,0,1,0
Tile,2058,moun,grass,k,0,0,1,1
Tile,2059,moun,grass,k,0,0,1,2
Tile,2060,moun,grass,k,0,0,2,0
Tile,2061,moun,grass,k,0,0,2,1
Tile,2062,moun,grass,k,0,0,2,2
Tile,2063,moun,grass,k,0,1,0,0
Tile,2064,moun,grass,k,0,1,0,1
Tile,2065,moun,grass,k,0,1,0,2
Tile,2066,moun,grass,k,0,1,1,0
Tile,2067,moun,grass,k,0,1,1,1
Tile,2068,moun,grass,k,0,1,1,2
Tile,2069,moun,grass,k,0,1,2,0
Tile,2070,moun,grass,k,0,1,2,1
Tile,2071,moun,grass,k,0,1,2,2
Tile,2072,moun,grass,k,0,2,0,0
Tile,2073,moun,grass,k,0,2,0,1
Tile,2074,moun,grass,k,0,2,0,2
Tile,2075,moun,grass,k,0,2,1,0
Tile,2076,moun,grass,k,0,2,1,1
Tile,2077,moun,grass,k,0,2,1,2
Tile,2078,moun,grass,k,0,2,2,0
Tile,2079,moun,grass,k,0,2,2,1
Tile,2080,moun,grass,k,0,2,2,2
Tile,2081,moun,grass,k,1,0,0,0
Tile,2082,moun,grass,k,1,0,0,1
Tile,2083,moun,grass,k,1,0,0,2
Tile,2084,moun,grass,k,1,0,1,0
Tile,2085,moun,grass,k,1,0,1,1
Tile,2086,moun,grass,k,1,0,1,2
Tile,2087,moun,grass,k,1,0,2,0
Tile,2088,moun,grass,k,1,0,2,1
Tile,2089,moun,grass,k,1,0,2,2
Tile,2090,moun,grass,k,1,1,0,0
Tile,2091,moun,grass,k,1,1,0,1
Tile,2092,moun,grass,k,1,1,0,2
Tile,2093,moun,grass,k,1,1,1,0
null,2094,,,,,,,
null,2095,,,,,,,
Tile,2096,moun,grass,k,1,1,2,0
null,2097,,,,,,,
null,2098,,,,,,,
Tile,2099,moun,grass,k,1,2,0,0
Tile,2100,moun,grass,k,1,2,0,1
Tile,2101,moun,grass,k,1,2,0,2
Tile,2102,moun,grass,k,1,2,1,0
null,2103,,,,,,,
null,2104,,,,,,,
Tile,2105,moun,grass,k,1,2,2,0
null,2106,,,,,,,
null,2107,,,,,,,
Tile,2108,moun,grass,k,2,0,0,0
Tile,2109,moun,grass,k,2,0,0,1
Tile,2110,moun,grass,k,2,0,0,2
Tile,2111,moun,grass,k,2,0,1,0
Tile,2112,moun,grass,k,2,0,1,1
Tile,2113,moun,grass,k,2,0,1,2
Tile,2114,moun,grass,k,2,0,2,0
Tile,2115,moun,grass,k,2,0,2,1
Tile,2116,moun,grass,k,2,0,2,2
Tile,2117,moun,grass,k,2,1,0,0
Tile,2118,moun,grass,k,2,1,0,1
Tile,2119,moun,grass,k,2,1,0,2
Tile,2120,moun,grass,k,2,1,1,0
null,2121,,,,,,,
null,2122,,,,,,,
Tile,2123,moun,grass,k,2,1,2,0
null,2124,,,,,,,
null,2125,,,,,,,
Tile,2126,moun,grass,k,2,2,0,0
Tile,2127,moun,grass,k,2,2,0,1
Tile,2128,moun,grass,k,2,2,0,2
Tile,2129,moun,grass,k,2,2,1,0
null,2130,,,,,,,
null,2131,,,,,,,
Tile,2132,moun,grass,k,2,2,2,0
Tile,2133,moun,grass,l,0,0,0,0
Tile,2134,moun,grass,l,0,0,0,1
Tile,2135,moun,grass,l,0,0,0,2
Tile,2136,moun,grass,l,0,0,1,0
Tile,2137,moun,grass,l,0,0,1,1
Tile,2138,moun,grass,l,0,0,1,2
Tile,2139,moun,grass,l,0,0,2,0
Tile,2140,moun,grass,l,0,0,2,1
Tile,2141,moun,grass,l,0,0,2,2
Tile,2142,moun,grass,l,0,1,0,0
Tile,2143,moun,grass,l,0,1,0,1
Tile,2144,moun,grass,l,0,1,0,2
Tile,2145,moun,grass,l,0,1,1,0
Tile,2146,moun,grass,l,0,1,1,1
Tile,2147,moun,grass,l,0,1,1,2
Tile,2148,moun,grass,l,0,1,2,0
Tile,2149,moun,grass,l,0,1,2,1
Tile,2150,moun,grass,l,0,1,2,2
Tile,2151,moun,grass,l,0,2,0,0
Tile,2152,moun,grass,l,0,2,0,1
Tile,2153,moun,grass,l,0,2,0,2
Tile,2154,moun,grass,l,0,2,1,0
Tile,2155,moun,grass,l,0,2,1,1
Tile,2156,moun,grass,l,0,2,1,2
Tile,2157,moun,grass,l,0,2,2,0
Tile,2158,moun,grass,l,0,2,2,1
Tile,2159,moun,grass,l,0,2,2,2
Tile,2160,moun,grass,l,1,0,0,0
Tile,2161,moun,grass,l,1,0,0,1
Tile,2162,moun,grass,l,1,0,0,2
Tile,2163,moun,grass,l,1,0,1,0
Tile,2164,moun,grass,l,1,0,1,1
Tile,2165,moun,grass,l,1,0,1,2
Tile,2166,moun,grass,l,1,0,2,0
Tile,2167,moun,grass,l,1,0,2,1
Tile,2168,moun,grass,l,1,0,2,2
Tile,2169,moun,grass,l,1,1,0,0
Tile,2170,moun,grass,l,1,1,0,1
Tile,2171,moun,grass,l,1,1,0,2
Tile,2172,moun,grass,l,1,1,1,0
null,2173,,,,,,,
null,2174,,,,,,,
Tile,2175,moun,grass,l,1,1,2,0
null,2176,,,,,,,
null,2177,,,,,,,
Tile,2178,moun,grass,l,1,2,0,0
Tile,2179,moun,grass,l,1,2,0,1
Tile,2180,moun,grass,l,1,2,0,2
Tile,2181,moun,grass,l,1,2,1,0
null,2182,,,,,,,
null,2183,,,,,,,
Tile,2184,moun,grass,l,1,2,2,0
null,2185,,,,,,,
null,2186,,,,,,,
Tile,2187,moun,grass,l,2,0,0,0
Tile,2188,moun,grass,l,2,0,0,1
Tile,2189,moun,grass,l,2,0,0,2
Tile,2190,moun,grass,l,2,0,1,0
Tile,2191,moun,grass,l,2,0,1,1
Tile,2192,moun,grass,l,2,0,1,2
Tile,2193,moun,grass,l,2,0,2,0
Tile,2194,moun,grass,l,2,0,2,1
Tile,2195,moun,grass,l,2,0,2,2
Tile,2196,moun,grass,l,2,1,0,0
Tile,2197,moun,grass,l,2,1,0,1
Tile,2198,moun,grass,l,2,1,0,2
Tile,2199,moun,grass,l,2,1,1,0
null,2200,,,,,,,
null,2201,,,,,,,
Tile,2202,moun,grass,l,2,1,2,0
null,2203,,,,,,,
null,2204,,,,,,,
Tile,2205,moun,grass,l,2,2,0,0
Tile,2206,moun,grass,l,2,2,0,1
Tile,2207,moun,grass,l,2,2,0,2
Tile,2208,moun,grass,l,2,2,1,0
null,2209,,,,,,,
null,2210,,,,,,,
Tile,2211,moun,grass,l,2,2,2,0
Tile,2212,dirt,moun,a,0,0,0,0
Tile,2213,dirt,moun,a,0,0,0,1
Tile,2214,dirt,moun,a,0,0,0,2
Tile,2215,dirt,moun,a,0,0,1,0
Tile,2216,dirt,moun,a,0,0,1,1
Tile,2217,dirt,moun,a,0,0,1,2
Tile,2218,dirt,moun,a,0,0,2,0
Tile,2219,dirt,moun,a,0,0,2,1
Tile,2220,dirt,moun,a,0,0,2,2
Tile,2221,dirt,moun,a,0,1,0,0
Tile,2222,dirt,moun,a,0,1,0,1
Tile,2223,dirt,moun,a,0,1,0,2
Tile,2224,dirt,moun,a,0,1,1,0
Tile,2225,dirt,moun,a,0,1,1,1
Tile,2226,dirt,moun,a,0,1,1,2
Tile,2227,dirt,moun,a,0,1,2,0
Tile,2228,dirt,moun,a,0,1,2,1
Tile,2229,dirt,moun,a,0,1,2,2
Tile,2230,dirt,moun,a,0,2,0,0
Tile,2231,dirt,moun,a,0,2,0,1
Tile,2232,dirt,moun,a,0,2,0,2
Tile,2233,dirt,moun,a,0,2,1,0
Tile,2234,dirt,moun,a,0,2,1,1
Tile,2235,dirt,moun,a,0,2,1,2
Tile,2236,dirt,moun,a,0,2,2,0
Tile,2237,dirt,moun,a,0,2,2,1
Tile,2238,dirt,moun,a,0,2,2,2
Tile,2239,dirt,moun,a,1,0,0,0
Tile,2240,dirt,moun,a,1,0,0,1
Tile,2241,dirt,moun,a,1,0,0,2
Tile,2242,dirt,moun,a,1,0,1,0
Tile,2243,dirt,moun,a,1,0,1,1
Tile,2244,dirt,moun,a,1,0,1,2
Tile,2245,dirt,moun,a,1,0,2,0
Tile,2246,dirt,moun,a,1,0,2,1
Tile,2247,dirt,moun,a,1,0,2,2
Tile,2248,dirt,moun,a,1,1,0,0
Tile,2249,dirt,moun,a,1,1,0,1
Tile,2250,dirt,moun,a,1,1,0,2
Tile,2251,dirt,moun,a,1,1,1,0
null,2252,,,,,,,
null,2253,,,,,,,
Tile,2254,dirt,moun,a,1,1,2,0
null,2255,,,,,,,
null,2256,,,,,,,
Tile,2257,dirt,moun,a,1,2,0,0
Tile,2258,dirt,moun,a,1,2,0,1
Tile,2259,dirt,moun,a,1,2,0,2
Tile,2260,dirt,moun,a,1,2,1,0
null,2261,,,,,,,
null,2262,,,,,,,
Tile,2263,dirt,moun,a,1,2,2,0
null,2264,,,,,,,
null,2265,,,,,,,
Tile,2266,dirt,moun,a,2,0,0,0
Tile,2267,dirt,moun,a,2,0,0,1
Tile,2268,dirt,moun,a,2,0,0,2
Tile,2269,dirt,moun,a,2,0,1,0
Tile,2270,dirt,moun,a,2,0,1,1
Tile,2271,dirt,moun,a,2,0,1,2
Tile,2272,dirt,moun,a,2,0,2,0
Tile,2273,dirt,moun,a,2,0,2,1
Tile,2274,dirt,moun,a,2,0,2,2
Tile,2275,dirt,moun,a,2,1,0,0
Tile,2276,dirt,moun,a,2,1,0,1
Tile,2277,dirt,moun,a,2,1,0,2
Tile,2278,dirt,moun,a,2,1,1,0
null,2279,,,,,,,
null,2280,,,,,,,
Tile,2281,dirt,moun,a,2,1,2,0
null,2282,,,,,,,
null,2283,,,,,,,
Tile,2284,dirt,moun,a,2,2,0,0
Tile,2285,dirt,moun,a,2,2,0,1
Tile,2286,dirt,moun,a,2,2,0,2
Tile,2287,dirt,moun,a,2,2,1,0
null,2288,,,,,,,
null,2289,,,,,,,
Tile,2290,dirt,moun,a,2,2,2,0
Tile,2291,dirt,moun,b,0,0,0,0
Tile,2292,dirt,moun,b,0,0,0,1
Tile,2293,dirt,moun,b,0,0,0,2
Tile,2294,dirt,moun,b,0,0,1,0
Tile,2295,dirt,moun,b,0,0,1,1
Tile,2296,dirt,moun,b,0,0,1,2
Tile,2297,dirt,moun,b,0,0,2,0
Tile,2298,dirt,moun,b,0,0,2,1
Tile,2299,dirt,moun,b,0,0,2,2
Tile,2300,dirt,moun,b,0,1,0,0
Tile,2301,dirt,moun,b,0,1,0,1
Tile,2302,dirt,moun,b,0,1,0,2
Tile,2303,dirt,moun,b,0,1,1,0
Tile,2304,dirt,moun,b,0,1,1,1
Tile,2305,dirt,moun,b,0,1,1,2
Tile,2306,dirt,moun,b,0,1,2,0
Tile,2307,dirt,moun,b,0,1,2,1
Tile,2308,dirt,moun,b,0,1,2,2
Tile,2309,dirt,moun,b,0,2,0,0
Tile,2310,dirt,moun,b,0,2,0,1
Tile,2311,dirt,moun,b,0,2,0,2
Tile,2312,dirt,moun,b,0,2,1,0
Tile,2313,dirt,moun,b,0,2,1,1
Tile,2314,dirt,moun,b,0,2,1,2
Tile,2315,dirt,moun,b,0,2,2,0
Tile,2316,dirt,moun,b,0,2,2,1
Tile,2317,dirt,moun,b,0,2,2,2
Tile,2318,dirt,moun,b,1,0,0,0
Tile,2319,dirt,moun,b,1,0,0,1
Tile,2320,dirt,moun,b,1,0,0,2
Tile,2321,dirt,moun,b,1,0,1,0
Tile,2322,dirt,moun,b,1,0,1,1
Tile,2323,dirt,moun,b,1,0,1,2
Tile,2324,dirt,moun,b,1,0,2,0
Tile,2325,dirt,moun,b,1,0,2,1
Tile,2326,dirt,moun,b,1,0,2,2
Tile,2327,dirt,moun,b,1,1,0,0
Tile,2328,dirt,moun,b,1,1,0,1
Tile,2329,dirt,moun,b,1,1,0,2
Tile,2330,dirt,moun,b,1,1,1,0
null,2331,,,,,,,
null,2332,,,,,,,
Tile,2333,dirt,moun,b,1,1,2,0
null,2334,,,,,,,
null,2335,,,,,,,
Tile,2336,dirt,moun,b,1,2,0,0
Tile,2337,dirt,moun,b,1,2,0,1
Tile,2338,dirt,moun,b,1,2,0,2
Tile,2339,dirt,moun,b,1,2,1,0
null,2340,,,,,,,
null,2341,,,,,,,
Tile,2342,dirt,moun,b,1,2,2,0
null,2343,,,,,,,
null,2344,,,,,,,
Tile,2345,dirt,moun,b,2,0,0,0
Tile,2346,dirt,moun,b,2,0,0,1
Tile,2347,dirt,moun,b,2,0,0,2
Tile,2348,dirt,moun,b,2,0,1,0
Tile,2349,dirt,moun,b,2,0,1,1
Tile,2350,dirt,moun,b,2,0,1,2
Tile,2351,dirt,moun,b,2,0,2,0
Tile,2352,dirt,moun,b,2,0,2,1
Tile,2353,dirt,moun,b,2,0,2,2
Tile,2354,dirt,moun,b,2,1,0,0
Tile,2355,dirt,moun,b,2,1,0,1
Tile,2356,dirt,moun,b,2,1,0,2
Tile,2357,dirt,moun,b,2,1,1,0
null,2358,,,,,,,
null,2359,,,,,,,
Tile,2360,dirt,moun,b,2,1,2,0
null,2361,,,,,,,
null,2362,,,,,,,
Tile,2363,dirt,moun,b,2,2,0,0
Tile,2364,dirt,moun,b,2,2,0,1
Tile,2365,dirt,moun,b,2,2,0,2
Tile,2366,dirt,moun,b,2,2,1,0
null,2367,,,,,,,
null,2368,,,,,,,
Tile,2369,dirt,moun,b,2,2,2,0
Tile,2370,dirt,moun,c,0,0,0,0
Tile,2371,dirt,moun,c,0,0,0,1
Tile,2372,dirt,moun,c,0,0,0,2
Tile,2373,dirt,moun,c,0,0,1,0
Tile,2374,dirt,moun,c,0,0,1,1
Tile,2375,dirt,moun,c,0,0,1,2
Tile,2376,dirt,moun,c,0,0,2,0
Tile,2377,dirt,moun,c,0,0,2,1
Tile,2378,dirt,moun,c,0,0,2,2
Tile,2379,dirt,moun,c,0,1,0,0
Tile,2380,dirt,moun,c,0,1,0,1
Tile,2381,dirt,moun,c,0,1,0,2
Tile,2382,dirt,moun,c,0,1,1,0
Tile,2383,dirt,moun,c,0,1,1,1
Tile,2384,dirt,moun,c,0,1,1,2
Tile,2385,dirt,moun,c,0,1,2,0
Tile,2386,dirt,moun,c,0,1,2,1
Tile,2387,dirt,moun,c,0,1,2,2
Tile,2388,dirt,moun,c,0,2,0,0
Tile,2389,dirt,moun,c,0,2,0,1
Tile,2390,dirt,moun,c,0,2,0,2
Tile,2391,dirt,moun,c,0,2,1,0
Tile,2392,dirt,moun,c,0,2,1,1
Tile,2393,dirt,moun,c,0,2,1,2
Tile,2394,dirt,moun,c,0,2,2,0
Tile,2395,dirt,moun,c,0,2,2,1
Tile,2396,dirt,moun,c,0,2,2,2
Tile,2397,dirt,moun,c,1,0,0,0
Tile,2398,dirt,moun,c,1,0,0,1
Tile,2399,dirt,moun,c,1,0,0,2
Tile,2400,dirt,moun,c,1,0,1,0
Tile,2401,dirt,moun,c,1,0,1,1
Tile,2402,dirt,moun,c,1,0,1,2
Tile,2403,dirt,moun,c,1,0,2,0
Tile,2404,dirt,moun,c,1,0,2,1
Tile,2405,dirt,moun,c,1,0,2,2
Tile,2406,dirt,moun,c,1,1,0,0
Tile,2407,dirt,moun,c,1,1,0,1
Tile,2408,dirt,moun,c,1,1,0,2
Tile,2409,dirt,moun,c,1,1,1,0
null,2410,,,,,,,
null,2411,,,,,,,
Tile,2412,dirt,moun,c,1,1,2,0
null,2413,,,,,,,
null,2414,,,,,,,
Tile,2415,dirt,moun,c,1,2,0,0
Tile,2416,dirt,moun,c,1,2,0,1
Tile,2417,dirt,moun,c,1,2,0,2
Tile,2418,dirt,moun,c,1,2,1,0
null,2419,,,,,,,
null,2420,,,,,,,
Tile,2421,dirt,moun,c,1,2,2,0
null,2422,,,,,,,
null,2423,,,,,,,
Tile,2424,dirt,moun,c,2,0,0,0
Tile,2425,dirt,moun,c,2,0,0,1
Tile,2426,dirt,moun,c,2,0,0,2
Tile,2427,dirt,moun,c,2,0,1,0
Tile,2428,dirt,moun,c,2,0,1,1
Tile,2429,dirt,moun,c,2,0,1,2
Tile,2430,dirt,moun,c,2,0,2,0
Tile,2431,dirt,moun,c,2,0,2,1
Tile,2432,dirt,moun,c,2,0,2,2
Tile,2433,dirt,moun,c,2,1,0,0
Tile,2434,dirt,moun,c,2,1,0,1
Tile,2435,dirt,moun,c,2,1,0,2
Tile,2436,dirt,moun,c,2,1,1,0
null,2437,,,,,,,
null,2438,,,,,,,
Tile,2439,dirt,moun,c,2,1,2,0
null,2440,,,,,,,
null,2441,,,,,,,
Tile,2442,dirt,moun,c,2,2,0,0
Tile,2443,dirt,moun,c,2,2,0,1
Tile,2444,dirt,moun,c,2,2,0,2
Tile,2445,dirt,moun,c,2,2,1,0
null,2446,,,,,,,
null,2447,,,,,,,
Tile,2448,dirt,moun,c,2,2,2,0
Tile,2449,dirt,moun,d,0,0,0,0
Tile,2450,dirt,moun,d,0,0,0,1
Tile,2451,dirt,moun,d,0,0,0,2
Tile,2452,dirt,moun,d,0,0,1,0
Tile,2453,dirt,moun,d,0,0,1,1
Tile,2454,dirt,moun,d,0,0,1,2
Tile,2455,dirt,moun,d,0,0,2,0
Tile,2456,dirt,moun,d,0,0,2,1
Tile,2457,dirt,moun,d,0,0,2,2
Tile,2458,dirt,moun,d,0,1,0,0
Tile,2459,dirt,moun,d,0,1,0,1
Tile,2460,dirt,moun,d,0,1,0,2
Tile,2461,dirt,moun,d,0,1,1,0
Tile,2462,dirt,moun,d,0,1,1,1
Tile,2463,dirt,moun,d,0,1,1,2
Tile,2464,dirt,moun,d,0,1,2,0
Tile,2465,dirt,moun,d,0,1,2,1
Tile,2466,dirt,moun,d,0,1,2,2
Tile,2467,dirt,moun,d,0,2,0,0
Tile,2468,dirt,moun,d,0,2,0,1
Tile,2469,dirt,moun,d,0,2,0,2
Tile,2470,dirt,moun,d,0,2,1,0
Tile,2471,dirt,moun,d,0,2,1,1
Tile,2472,dirt,moun,d,0,2,1,2
Tile,2473,dirt,moun,d,0,2,2,0
Tile,2474,dirt,moun,d,0,2,2,1
Tile,2475,dirt,moun,d,0,2,2,2
Tile,2476,dirt,moun,d,1,0,0,0
Tile,2477,dirt,moun,d,1,0,0,1
Tile,2478,dirt,moun,d,1,0,0,2
Tile,2479,dirt,moun,d,1,0,1,0
Tile,2480,dirt,moun,d,1,0,1,1
Tile,2481,dirt,moun,d,1,0,1,2
Tile,2482,dirt,moun,d,1,0,2,0
Tile,2483,dirt,moun,d,1,0,2,1
Tile,2484,dirt,moun,d,1,0,2,2
Tile,2485,dirt,moun,d,1,1,0,0
Tile,2486,dirt,moun,d,1,1,0,1
Tile,2487,dirt,moun,d,1,1,0,2
Tile,2488,dirt,moun,d,1,1,1,0
null,2489,,,,,,,
null,2490,,,,,,,
Tile,2491,dirt,moun,d,1,1,2,0
null,2492,,,,,,,
null,2493,,,,,,,
Tile,2494,dirt,moun,d,1,2,0,0
Tile,2495,dirt,moun,d,1,2,0,1
Tile,2496,dirt,moun,d,1,2,0,2
Tile,2497,dirt,moun,d,1,2,1,0
null,2498,,,,,,,
null,2499,,,,,,,
Tile,2500,dirt,moun,d,1,2,2,0
null,2501,,,,,,,
null,2502,,,,,,,
Tile,2503,dirt,moun,d,2,0,0,0
Tile,2504,dirt,moun,d,2,0,0,1
Tile,2505,dirt,moun,d,2,0,0,2
Tile,2506,dirt,moun,d,2,0,1,0
Tile,2507,dirt,moun,d,2,0,1,1
Tile,2508,dirt,moun,d,2,0,1,2
Tile,2509,dirt,moun,d,2,0,2,0
Tile,2510,dirt,moun,d,2,0,2,1
Tile,2511,dirt,moun,d,2,0,2,2
Tile,2512,dirt,moun,d,2,1,0,0
Tile,2513,dirt,moun,d,2,1,0,1
Tile,2514,dirt,moun,d,2,1,0,2
Tile,2515,dirt,moun,d,2,1,1,0
null,2516,,,,,,,
null,2517,,,,,,,
Tile,2518,dirt,moun,d,2,1,2,0
null,2519,,,,,,,
null,2520,,,,,,,
Tile,2521,dirt,moun,d,2,2,0,0
Tile,2522,dirt,moun,d,2,2,0,1
Tile,2523,dirt,moun,d,2,2,0,2
Tile,2524,dirt,moun,d,2,2,1,0
null,2525,,,,,,,
null,2526,,,,,,,
Tile,2527,dirt,moun,d,2,2,2,0
Tile,2528,dirt,moun,e,0,0,0,0
Tile,2529,dirt,moun,e,0,0,0,1
Tile,2530,dirt,moun,e,0,0,0,2
Tile,2531,dirt,moun,e,0,0,1,0
Tile,2532,dirt,moun,e,0,0,1,1
Tile,2533,dirt,moun,e,0,0,1,2
Tile,2534,dirt,moun,e,0,0,2,0
Tile,2535,dirt,moun,e,0,0,2,1
Tile,2536,dirt,moun,e,0,0,2,2
Tile,2537,dirt,moun,e,0,1,0,0
Tile,2538,dirt,moun,e,0,1,0,1
Tile,2539,dirt,moun,e,0,1,0,2
Tile,2540,dirt,moun,e,0,1,1,0
Tile,2541,dirt,moun,e,0,1,1,1
Tile,2542,dirt,moun,e,0,1,1,2
Tile,2543,dirt,moun,e,0,1,2,0
Tile,2544,dirt,moun,e,0,1,2,1
Tile,2545,dirt,moun,e,0,1,2,2
Tile,2546,dirt,moun,e,0,2,0,0
Tile,2547,dirt,moun,e,0,2,0,1
Tile,2548,dirt,moun,e,0,2,0,2
Tile,2549,dirt,moun,e,0,2,1,0
Tile,2550,dirt,moun,e,0,2,1,1
Tile,2551,dirt,moun,e,0,2,1,2
Tile,2552,dirt,moun,e,0,2,2,0
Tile,2553,dirt,moun,e,0,2,2,1
Tile,2554,dirt,moun,e,0,2,2,2
Tile,2555,dirt,moun,e,1,0,0,0
Tile,2556,dirt,moun,e,1,0,0,1
Tile,2557,dirt,moun,e,1,0,0,2
Tile,2558,dirt,moun,e,1,0,1,0
Tile,2559,dirt,moun,e,1,0,1,1
Tile,2560,dirt,moun,e,1,0,1,2
Tile,2561,dirt,moun,e,1,0,2,0
Tile,2562,dirt,moun,e,1,0,2,1
Tile,2563,dirt,moun,e,1,0,2,2
Tile,2564,dirt,moun,e,1,1,0,0
Tile,2565,dirt,moun,e,1,1,0,1
Tile,2566,dirt,moun,e,1,1,0,2
Tile,2567,dirt,moun,e,1,1,1,0
null,2568,,,,,,,
null,2569,,,,,,,
Tile,2570,dirt,moun,e,1,1,2,0
null,2571,,,,,,,
null,2572,,,,,,,
Tile,2573,dirt,moun,e,1,2,0,0
Tile,2574,dirt,moun,e,1,2,0,1
Tile,2575,dirt,moun,e,1,2,0,2
Tile,2576,dirt,moun,e,1,2,1,0
null,2577,,,,,,,
null,2578,,,,,,,
Tile,2579,dirt,moun,e,1,2,2,0
null,2580,,,,,,,
null,2581,,,,,,,
Tile,2582,dirt,moun,e,2,0,0,0
Tile,2583,dirt,moun,e,2,0,0,1
Tile,2584,dirt,moun,e,2,0,0,2
Tile,2585,dirt,moun,e,2,0,1,0
Tile,2586,dirt,moun,e,2,0,1,1
Tile,2587,dirt,moun,e,2,0,1,2
Tile,2588,dirt,moun,e,2,0,2,0
Tile,2589,dirt,moun,e,2,0,2,1
Tile,2590,dirt,moun,e,2,0,2,2
Tile,2591,dirt,moun,e,2,1,0,0
Tile,2592,dirt,moun,e,2,1,0,1
Tile,2593,dirt,moun,e,2,1,0,2
Tile,2594,dirt,moun,e,2,1,1,0
null,2595,,,,,,,
null,2596,,,,,,,
Tile,2597,dirt,moun,e,2,1,2,0
null,2598,,,,,,,
null,2599,,,,,,,
Tile,2600,dirt,moun,e,2,2,0,0
Tile,2601,dirt,moun,e,2,2,0,1
Tile,2602,dirt,moun,e,2,2,0,2
Tile,2603,dirt,moun,e,2,2,1,0
null,2604,,,,,,,
null,2605,,,,,,,
Tile,2606,dirt,moun,e,2,2,2,0
Tile,2607,dirt,moun,f,0,0,0,0
Tile,2608,dirt,moun,f,0,0,0,1
Tile,2609,dirt,moun,f,0,0,0,2
Tile,2610,dirt,moun,f,0,0,1,0
Tile,2611,dirt,moun,f,0,0,1,1
Tile,2612,dirt,moun,f,0,0,1,2
Tile,2613,dirt,moun,f,0,0,2,0
Tile,2614,dirt,moun,f,0,0,2,1
Tile,2615,dirt,moun,f,0,0,2,2
Tile,2616,dirt,moun,f,0,1,0,0
Tile,2617,dirt,moun,f,0,1,0,1
Tile,2618,dirt,moun,f,0,1,0,2
Tile,2619,dirt,moun,f,0,1,1,0
Tile,2620,dirt,moun,f,0,1,1,1
Tile,2621,dirt,moun,f,0,1,1,2
Tile,2622,dirt,moun,f,0,1,2,0
Tile,2623,dirt,moun,f,0,1,2,1
Tile,2624,dirt,moun,f,0,1,2,2
Tile,2625,dirt,moun,f,0,2,0,0
Tile,2626,dirt,moun,f,0,2,0,1
Tile,2627,dirt,moun,f,0,2,0,2
Tile,2628,dirt,moun,f,0,2,1,0
Tile,2629,dirt,moun,f,0,2,1,1
